iter	MultiClass
301	0.01486543367
302	0.01482467043
303	0.01476975927
304	0.0147268989
305	0.0146865034
306	0.01463291362
307	0.01457931171
308	0.01453930988
309	0.01449187439
310	0.01444954819
311	0.0143886543
312	0.01434155818
313	0.01428388373
314	0.01420900657
315	0.01412315781
316	0.0140721558
317	0.01402155006
318	0.01394931396
319	0.01387784721
320	0.01382821852
321	0.01375499146
322	0.0137017199
323	0.01367006327
324	0.01360841523
325	0.01354732991
326	0.01349950057
327	0.01344124775
328	0.01339123926
329	0.01332682079
330	0.0132654764
331	0.01321245918
332	0.01316706253
333	0.01312244695
334	0.01307835673
335	0.01304751435
336	0.01301065267
337	0.012975473
338	0.01293239525
339	0.01288698722
340	0.01285303369
341	0.0128188772
342	0.01278570844
343	0.01272545322
344	0.01268348252
345	0.01263180031
346	0.0125986965
347	0.01255759649
348	0.01252878427
349	0.01249902752
350	0.01245856214
351	0.01241840356
352	0.01235836552
353	0.01231775995
354	0.01226156592
355	0.01223990081
356	0.01220117356
357	0.01215185145
358	0.01211397005
359	0.01206469036
360	0.01202808179
361	0.01199027012
362	0.01195350828
363	0.01191963148
364	0.01189184142
365	0.01185586829
366	0.01180927353
367	0.01177161404
368	0.01171749937
369	0.01169014529
370	0.01166270352
371	0.01163178257
372	0.01159566594
373	0.01156273825
374	0.011512146
375	0.01147821161
376	0.01144248804
377	0.01139289779
378	0.01134375552
379	0.0113105746
380	0.01128728884
381	0.01126269897
382	0.0112289049
383	0.01119527753
384	0.0111674287
385	0.01114106473
386	0.01110497793
387	0.01108016079
388	0.01103204961
389	0.01099415762
390	0.01096213798
391	0.01093478907
392	0.01089491833
393	0.01086172181
394	0.0108341211
395	0.01081056126
396	0.01078973571
397	0.01075386971
398	0.01071528763
399	0.01069540363
400	0.0106572382
401	0.01062803347
402	0.0105836028
403	0.01055118663
404	0.01052291919
405	0.01049348777
406	0.01046311859
407	0.01043539427
408	0.01041512477
409	0.01039115941
410	0.01036448693
411	0.01033872522
412	0.01031845257
413	0.01029645944
414	0.01027630253
415	0.01024954065
416	0.01022932972
417	0.01019432654
418	0.01015956831
419	0.01012156829
420	0.01009921866
421	0.01007466087
422	0.01004812208
423	0.01001434699
424	0.00999509908
425	0.009966481099
426	0.009946441325
427	0.009921950471
428	0.009888972823
429	0.009861212691
430	0.009843201504
431	0.009810740857
432	0.009786162064
433	0.009754068433
434	0.009719471044
435	0.009688378112
436	0.009662641946
437	0.009637892154
438	0.00961222605
439	0.009595107502
440	0.009570964213
441	0.009554819967
442	0.009538991964
443	0.009504658424
444	0.009469975896
445	0.009456697722
446	0.009433123044
447	0.009403250751
448	0.009368136683
449	0.009342213208
450	0.009320890915
451	0.009304410014
452	0.009270039733
453	0.009242054327
454	0.00921412989
455	0.009196590776
456	0.009174869039
457	0.009151404299
458	0.009132699754
459	0.009109809396
460	0.009088702394
461	0.009067714578
462	0.009037231264
463	0.009010550111
464	0.008979252434
465	0.008958524899
466	0.008937965526
467	0.008915335028
468	0.008890739912
469	0.008877958747
470	0.008851455305
471	0.008829767018
472	0.008799738175
473	0.008781671376
474	0.008767527228
475	0.008747743719
476	0.008730414344
477	0.008700498165
478	0.008684335656
479	0.008660206337
480	0.00864689559
481	0.008625254339
482	0.008603752667
483	0.008586858105
484	0.008572809174
485	0.008552718224
486	0.00853637345
487	0.008520446273
488	0.008507203119
489	0.00848726133
490	0.008470272883
491	0.008446104594
492	0.008433241766
493	0.008409286185
494	0.008390347273
495	0.008363467409
496	0.008345445946
497	0.008327015074
498	0.008303638793
499	0.008282311648
500	0.008265155295
501	0.008243625641
502	0.008224962835
503	0.008203722216
504	0.008185394611
505	0.008162833986
506	0.008151453904
507	0.008126163803
508	0.008112507392
509	0.008096411449
510	0.008077828857
511	0.008060239644
512	0.008042856655
513	0.008018728597
514	0.00799476155
515	0.007970322786
516	0.007949499622
517	0.007933237434
518	0.007916041961
519	0.007887952803
520	0.007871943648
521	0.007859585978
522	0.007840588912
523	0.007824780283
524	0.007806799119
525	0.007793872762
526	0.007777247567
527	0.007761887545
528	0.007744854782
529	0.007724484839
530	0.007712566067
531	0.007694246547
532	0.00768251848
533	0.007667076997
534	0.00765607521
535	0.007638964299
536	0.007624003187
537	0.007604403603
538	0.007587284633
539	0.007571263883
540	0.007559872629
541	0.007547034463
542	0.007530071094
543	0.007521305496
544	0.007502225428
545	0.007487805617
546	0.007464818038
547	0.007452769134
548	0.007434299618
549	0.007421421578
550	0.007405735987
551	0.007395516535
552	0.007381881475
553	0.007368509288
554	0.007347259119
555	0.007333544262
556	0.00731912273
557	0.007305215416
558	0.007293758335
559	0.00727931582
560	0.007265715398
561	0.007252176682
562	0.007234421918
563	0.007213773983
564	0.007201889134
565	0.007193630172
566	0.007170437227
567	0.007153079184
568	0.00713337118
569	0.007123336208
570	0.007106687844
571	0.007089646163
572	0.007076762606
573	0.007064932594
574	0.007052148181
575	0.007043292302
576	0.007023008622
577	0.007009770782
578	0.006998137025
579	0.006984977749
580	0.0069717282
581	0.006958674455
582	0.006940648664
583	0.006929019893
584	0.006910162694
585	0.006897878961
586	0.006878598436
587	0.006866675925
588	0.006857589523
589	0.006847877037
590	0.006829364917
591	0.006818109107
592	0.006804269713
593	0.00679245792
594	0.006780254556
595	0.006769224512
596	0.006759398134
597	0.006747173273
598	0.006738038388
599	0.006721040051
600	0.00671246118
601	0.0067032784
602	0.006693628159
603	0.006678379608
604	0.006666977351
605	0.006651949526
606	0.006642041267
607	0.006632046002
608	0.006612653968
609	0.006605043964
610	0.00659398787
611	0.006582720576
612	0.006572234951
613	0.006560877747
614	0.006550871862
615	0.006538959959
616	0.006528542556
617	0.006516066447
618	0.006507816713
619	0.006498157058
620	0.006491174756
621	0.006476912715
622	0.006466131956
623	0.006449598329
624	0.006439230836
625	0.006426432626
626	0.00641245807
627	0.006400758402
628	0.006387675638
629	0.006374249629
630	0.00636454782
631	0.006354283433
632	0.006344059538
633	0.0063286929
634	0.006318558751
635	0.006308460021
636	0.006297373316
637	0.006281746101
638	0.006271347745
639	0.006258036186
640	0.006248742691
641	0.00623841436
642	0.006227764283
643	0.006213298988
644	0.006203331807
645	0.00619256034
646	0.006181083876
647	0.006171145184
648	0.006160954213
649	0.006150606242
650	0.006137703533
651	0.006124351502
652	0.006114479127
653	0.006101073779
654	0.006092284686
655	0.006080672906
656	0.0060707608
657	0.006063283835
658	0.006051940097
659	0.006039314384
660	0.006031503877
661	0.006021791238
662	0.006013987578
663	0.006000478424
664	0.005993773862
665	0.00598482153
666	0.005974622867
667	0.005965071033
668	0.005954395265
669	0.005945163675
670	0.005936082553
671	0.005926560249
672	0.005917330881
673	0.00590345378
674	0.005891293962
675	0.00587832244
676	0.005868114067
677	0.005858603404
678	0.005846965709
679	0.005840178876
680	0.005832391055
681	0.005823342871
682	0.005815311226
683	0.005806764132
684	0.005800243009
685	0.005791993969
686	0.005782243464
687	0.00577089909
688	0.005762082588
689	0.005755185248
690	0.005746139637
691	0.005737911867
692	0.005729600245
693	0.005718460659
694	0.005711500606
695	0.005698567708
696	0.00568977212
697	0.005677647862
698	0.005672061262
699	0.00566656481
700	0.005659012557
701	0.005648407935
702	0.005639857675
703	0.005631740172
704	0.005619158608
705	0.00561122645
706	0.005599156773
707	0.005589359525
708	0.005583105185
709	0.005574442103
710	0.005563577501
711	0.005556313972
712	0.005548109554
713	0.005538493246
714	0.005530991204
715	0.005525238271
716	0.005516070974
717	0.00550777815
718	0.005500093594
719	0.005495009257
720	0.00548583028
721	0.005477210378
722	0.005470452099
723	0.005464244853
724	0.005456167395
725	0.005447111802
726	0.005437689949
727	0.00542883502
728	0.005421638909
729	0.00541423365
730	0.005406851746
731	0.005397899039
732	0.00539347608
733	0.005387512424
734	0.005380757032
735	0.005374642584
736	0.005369298454
737	0.005358470511
738	0.005352763263
739	0.00534622977
740	0.005334851128
741	0.005325168406
742	0.005313525215
743	0.00530608439
744	0.005298984577
745	0.005287806869
746	0.005276683923
747	0.005265411627
748	0.005252841634
749	0.005241510365
750	0.00523016808
751	0.005223259461
752	0.005215701875
753	0.005206448968
754	0.005197229928
755	0.005191340622
756	0.005184652149
757	0.005179600678
758	0.005168923782
759	0.005160938571
760	0.005155846547
761	0.005145084204
762	0.00513841457
763	0.00513296369
764	0.005124725365
765	0.005118381611
766	0.00510946619
767	0.005101643886
768	0.005093513126
769	0.005088109656
770	0.005082573672
771	0.005075524515
772	0.005068850082
773	0.005063567467
774	0.005058349392
775	0.005050457596
776	0.005043679699
777	0.005037825651
778	0.005027386717
779	0.005017320821
780	0.005007642755
781	0.004997658698
782	0.004990259482
783	0.0049847504
784	0.004977829534
785	0.004970400272
786	0.0049636522
787	0.004957081947
788	0.004948712194
789	0.004942832258
790	0.00493574205
791	0.004928774125
792	0.004923695283
793	0.004914212023
794	0.004907534003
795	0.004901244124
796	0.004895192296
797	0.004890208017
798	0.004884173056
799	0.004877041046
800	0.004872589591
801	0.00486616467
802	0.004860608243
803	0.004854945389
804	0.004848534585
805	0.004842053554
806	0.004834064492
807	0.004826210499
808	0.004821694458
809	0.00481581952
810	0.004809472009
811	0.004800667097
812	0.004793451643
813	0.004788412714
814	0.004780590807
815	0.004774634671
816	0.004766864231
817	0.004762822991
818	0.004758611808
819	0.004750094952
820	0.004744337734
821	0.00473738669
822	0.004731473087
823	0.00472513971
824	0.004719045089
825	0.004713815707
826	0.004705256144
827	0.00469924312
828	0.004692548789
829	0.004683473845
830	0.004676604709
831	0.004667486328
832	0.004660610578
833	0.004655066034
834	0.004647880362
835	0.0046417384
836	0.004634392219
837	0.00462590596
838	0.004617082427
839	0.004609068013
840	0.004603987304
841	0.004600181046
842	0.004593760598
843	0.004588191618
844	0.004582819203
845	0.004577495102
846	0.004570351056
847	0.004565034703
848	0.004559709218
849	0.004554136436
850	0.004547164328
851	0.004540112886
852	0.004534854841
853	0.004526930736
854	0.004520962599
855	0.004516530962
856	0.004511316219
857	0.004505861806
858	0.00450089546
859	0.004496060537
860	0.004492312355
861	0.00448643426
862	0.004479661646
863	0.004472111396
864	0.004467027908
865	0.004463577483
866	0.004458139791
867	0.004453522012
868	0.004449387035
869	0.004445631371
870	0.004440020721
871	0.004435031384
872	0.004430928668
873	0.004425113479
874	0.004419777566
875	0.00441440735
876	0.004409606703
877	0.004401418904
878	0.004396876212
879	0.004391586529
880	0.004385181454
881	0.004380269619
882	0.004373991584
883	0.004366348145
884	0.004358995126
885	0.004353313608
886	0.004347786687
887	0.004341333262
888	0.004333955621
889	0.004328299771
890	0.004321075568
891	0.004315176948
892	0.004311438675
893	0.004306652184
894	0.004303082617
895	0.004296113549
896	0.00429256913
897	0.004288641813
898	0.004282361851
899	0.00427802475
900	0.004272721181
901	0.004265849113
902	0.004261004069
903	0.004255583351
904	0.004250623421
905	0.004246122161
906	0.004241930527
907	0.004238343789
908	0.004233468799
909	0.004230857925
910	0.004226341839
911	0.004221418049
912	0.004216712823
913	0.004211216332
914	0.004206045805
915	0.004200870372
916	0.004195871754
917	0.004191624766
918	0.004186815906
919	0.004180833163
920	0.00417285885
921	0.004166912202
922	0.00415899825
923	0.004155562765
924	0.004148870916
925	0.004142864832
926	0.004139949325
927	0.004137059024
928	0.004132800217
929	0.00412764214
930	0.004122697428
931	0.004115664382
932	0.004112631646
933	0.004105634215
934	0.004101075317
935	0.004096768621
936	0.004092482077
937	0.004088206532
938	0.004081359217
939	0.004075936124
940	0.004069526127
941	0.00406629267
942	0.004063131185
943	0.004059329136
944	0.004054364726
945	0.004050494629
946	0.004046337195
947	0.004040017988
948	0.004035627223
949	0.004032101616
950	0.004028911298
951	0.004025611413
952	0.004021830155
953	0.004018551545
954	0.004015324973
955	0.004011374377
956	0.004005873032
957	0.004000605392
958	0.003996495614
959	0.003991870156
960	0.003987707037
961	0.003983456852
962	0.003980517596
963	0.003976210252
964	0.003971935744
965	0.003966602535
966	0.003962610412
967	0.003958346362
968	0.003953983317
969	0.003947715112
970	0.003941698734
971	0.003936385288
972	0.003931707975
973	0.00392644935
974	0.003921935274
975	0.003917291645
976	0.003912448898
977	0.003908833123
978	0.003905953763
979	0.003900582016
980	0.003895379127
981	0.003890966524
982	0.00388639525
983	0.003881584559
984	0.003877595416
985	0.00387462717
986	0.003869450424
987	0.003866810632
988	0.003862913877
989	0.003858304274
990	0.003855407436
991	0.00385042751
992	0.00384735504
993	0.003840597299
994	0.003837442879
995	0.003832406962
996	0.003825706669
997	0.003821783395
998	0.003817594726
999	0.003811774074
